"","Iplant_Double","Month","Year","Transect_R","Hummingbird","Camera","Day","Bird","Plant","Yobs","DateP","ID","Elev","Traitmatch","Flowers","Month.a","jBird","jPlant","jCamera"
"160","Bomarea pardina",2,"2015","1900_2100","Violet-tailed Sylph","197",1,14,28,0,"2015-02-11","FH731",NA,3.72,0,NA,16,4,197
"161","Bomarea pardina",4,"2014","2300_2500","Speckled Hummingbird","159",1,20,28,0,"2014-04-09","FH614",NA,3.84,0.0032958340657409,"Apr",13,4,159
"162","Bomarea pardina",4,"2014","2300_2500","Brown Inca","159",1,13,28,1,"2014-04-09","FH614",2420,1.988,0.0032958340657409,"Apr",3,4,159
"163","Bomarea pardina",4,"2014","2300_2500","Collared Inca","159",1,16,28,7,"2014-04-09","FH614",2420,2.103,0.0032958340657409,"Apr",5,4,159
"164","Bomarea pardina",10,"2015","1900_2100","Booted Racket-tail","180",1,8,28,0,"2015-10-07","FH649",NA,4.052,0,NA,2,4,180
"165","Bomarea pardina",10,"2015","1900_2100","Tawny-bellied Hermit","180",1,11,28,0,"2015-10-07","FH649",NA,1.28,0,NA,15,4,180
"166","Bomarea pardina",10,"2015","1900_2100","Brown Inca","180",1,13,28,5,"2015-10-07","FH649",1950,1.988,0,NA,3,4,180
"167","Bomarea pardina",10,"2015","1900_2100","Fawn-breasted Brilliant","180",1,12,28,0,"2015-10-07","FH649",NA,3.276,0,NA,7,4,180
"168","Bomarea pardina",10,"2015","1900_2100","Purple-bibbed Whitetip","180",1,7,28,0,"2015-10-07","FH649",NA,3.414,0,NA,12,4,180
"169","Bomarea pardina",10,"2015","1900_2100","Green-crowned Brilliant","180",1,10,28,1,"2015-10-07","FH649",1950,3.167,0,NA,9,4,180
"170","Bomarea pardina",11,"2013","1900_2100","Booted Racket-tail","89",1,8,28,0,"2013-11-19","FH303",NA,4.052,0,NA,2,4,89
"171","Bomarea pardina",11,"2013","1900_2100","Tawny-bellied Hermit","89",1,11,28,4,"2013-11-19","FH303",1940,1.28,0,NA,15,4,89
"172","Bomarea pardina",11,"2013","1900_2100","Brown Inca","89",1,13,28,12,"2013-11-19","FH303",1940,1.988,0,NA,3,4,89
"173","Bomarea pardina",11,"2013","1900_2100","Fawn-breasted Brilliant","89",1,12,28,0,"2013-11-19","FH303",NA,3.276,0,NA,7,4,89
"174","Bomarea pardina",11,"2013","1900_2100","Purple-bibbed Whitetip","89",1,7,28,0,"2013-11-19","FH303",NA,3.414,0,NA,12,4,89
"175","Bomarea pardina",11,"2013","1900_2100","Green-crowned Brilliant","89",1,10,28,0,"2013-11-19","FH303",NA,3.167,0,NA,9,4,89
"176","Bomarea pardina",11,"2013","1900_2100","Wedge-billed Hummingbird","89",1,6,28,0,"2013-11-19","FH303",NA,3.954,0,NA,17,4,89
"177","Centropogon solanifolius",1,"2014","1500_1700","Wedge-billed Hummingbird","313",1,6,42,0,"2014-01-18","NF037",NA,3.758,0,NA,17,5,313
"178","Centropogon solanifolius",1,"2014","1500_1700","Tawny-bellied Hermit","313",2,11,42,1,"2014-01-19","NF037",1501,1.085,0,NA,15,5,313
"179","Centropogon solanifolius",1,"2014","1500_1700","Purple-bibbed Whitetip","313",2,7,42,0,"2014-01-19","NF037",NA,3.218,0,NA,12,5,313
"180","Centropogon solanifolius",1,"2014","1500_1700","Purple-bibbed Whitetip","313",1,7,42,0,"2014-01-18","NF037",NA,3.218,0,NA,12,5,313
"181","Centropogon solanifolius",1,"2014","1500_1700","Tawny-bellied Hermit","313",1,11,42,2,"2014-01-18","NF037",1501,1.085,0,NA,15,5,313
"182","Centropogon solanifolius",1,"2014","1500_1700","Wedge-billed Hummingbird","313",2,6,42,0,"2014-01-19","NF037",NA,3.758,0,NA,17,5,313
"183","Centropogon solanifolius",1,"2014","1900_2100","Green-crowned Brilliant","157",1,10,42,0,"2014-01-08","FH608",NA,2.971,0,NA,9,5,157
"184","Centropogon solanifolius",1,"2014","1900_2100","Violet-tailed Sylph","157",1,14,42,1,"2014-01-08","FH608",2080,3.524,0,NA,16,5,157
"185","Centropogon solanifolius",1,"2014","1900_2100","Tawny-bellied Hermit","157",1,11,42,1,"2014-01-08","FH608",2080,1.085,0,NA,15,5,157
"186","Centropogon solanifolius",2,"2014","1300_1500","Wedge-billed Hummingbird","324",1,6,42,0,"2014-02-23","NF060",NA,3.758,0,NA,17,5,324
"187","Centropogon solanifolius",2,"2014","1300_1500","Purple-bibbed Whitetip","324",2,7,42,0,"2014-02-24","NF060",NA,3.218,0,NA,12,5,324
"188","Centropogon solanifolius",2,"2014","1300_1500","Purple-bibbed Whitetip","324",1,7,42,0,"2014-02-23","NF060",NA,3.218,0,NA,12,5,324
"189","Centropogon solanifolius",2,"2014","1300_1500","Tawny-bellied Hermit","324",1,11,42,1,"2014-02-23","NF060",1487,1.085,0,NA,15,5,324
"190","Centropogon solanifolius",2,"2014","1300_1500","Tawny-bellied Hermit","324",2,11,42,4,"2014-02-24","NF060",1487,1.085,0,NA,15,5,324
"191","Centropogon solanifolius",2,"2014","1300_1500","Wedge-billed Hummingbird","324",2,6,42,0,"2014-02-24","NF060",NA,3.758,0,NA,17,5,324
"192","Centropogon solanifolius",2,"2014","2100_2300","Tawny-bellied Hermit","130",1,11,42,3,"2014-02-27","FH511",2130,1.085,0.00131833362629636,"Feb",15,5,130
"193","Centropogon solanifolius",2,"2014","2100_2300","Violet-tailed Sylph","130",1,14,42,2,"2014-02-27","FH511",2130,3.524,0.00131833362629636,"Feb",16,5,130
"194","Centropogon solanifolius",2,"2014","2100_2300","Green-fronted Lancebill","130",1,15,42,0,"2014-02-27","FH511",NA,1.889,0.00131833362629636,"Feb",10,5,130
"195","Centropogon solanifolius",3,"2014","1500_1700","Violet-tailed Sylph","326",1,14,42,1,"2014-03-24","NF070",1672,3.524,0,NA,16,5,326
"196","Centropogon solanifolius",3,"2014","1500_1700","Booted Racket-tail","326",1,8,42,0,"2014-03-24","NF070",NA,3.856,0,NA,2,5,326
"197","Centropogon solanifolius",3,"2014","1500_1700","Booted Racket-tail","327",1,8,42,0,"2014-03-29","NF074",NA,3.856,0,NA,2,5,327
"198","Centropogon solanifolius",3,"2014","1500_1700","Wedge-billed Hummingbird","327",1,6,42,0,"2014-03-29","NF074",NA,3.758,0,NA,17,5,327
"199","Centropogon solanifolius",3,"2014","1500_1700","Purple-bibbed Whitetip","326",1,7,42,0,"2014-03-24","NF070",NA,3.218,0,NA,12,5,326
"200","Centropogon solanifolius",3,"2014","1500_1700","Purple-bibbed Whitetip","327",1,7,42,0,"2014-03-29","NF074",NA,3.218,0,NA,12,5,327
"201","Centropogon solanifolius",3,"2014","1500_1700","Tawny-bellied Hermit","326",1,11,42,1,"2014-03-24","NF070",1672,1.085,0,NA,15,5,326
"202","Centropogon solanifolius",3,"2014","1500_1700","Tawny-bellied Hermit","327",1,11,42,3,"2014-03-29","NF074",1519,1.085,0,NA,15,5,327
"203","Centropogon solanifolius",3,"2014","1500_1700","Wedge-billed Hummingbird","326",1,6,42,0,"2014-03-24","NF070",NA,3.758,0,NA,17,5,326
"204","Centropogon solanifolius",3,"2014","2100_2300","Tawny-bellied Hermit","104",1,11,42,3,"2014-03-25","FH412",2280,1.085,0.00131833362629636,"Mar",15,5,104
"205","Centropogon solanifolius",3,"2014","2100_2300","Collared Inca","104",1,16,42,0,"2014-03-25","FH412",NA,1.907,0.00131833362629636,"Mar",5,5,104
"206","Centropogon solanifolius",3,"2014","2100_2300","Buff-tailed Coronet","104",1,17,42,0,"2014-03-25","FH412",NA,3.46,0.00131833362629636,"Mar",4,5,104
"207","Centropogon solanifolius",3,"2014","2100_2300","Hoary Puffleg","104",1,18,42,0,"2014-03-25","FH412",NA,3.398,0.00131833362629636,"Mar",11,5,104
"208","Centropogon solanifolius",3,"2015","2100_2300","Green-fronted Lancebill","116",1,15,42,0,"2015-03-11","FH434",NA,1.889,0.000549305677623484,"Mar",10,5,116
"209","Centropogon solanifolius",3,"2015","2100_2300","Collared Inca","116",1,16,42,0,"2015-03-11","FH434",NA,1.907,0.000549305677623484,"Mar",5,5,116
"210","Centropogon solanifolius",3,"2015","2100_2300","Tawny-bellied Hermit","116",1,11,42,1,"2015-03-11","FH434",2240,1.085,0.000549305677623484,"Mar",15,5,116
"211","Centropogon solanifolius",3,"2015","2100_2300","Buff-tailed Coronet","116",1,17,42,0,"2015-03-11","FH434",NA,3.46,0.000549305677623484,"Mar",4,5,116
"212","Centropogon solanifolius",4,"2014","2300_2500","Hoary Puffleg","75",1,18,42,0,"2014-04-22","FH214",NA,3.398,0.000219722271049394,"Apr",11,5,75
"213","Centropogon solanifolius",4,"2014","2300_2500","Collared Inca","75",1,16,42,0,"2014-04-22","FH214",NA,1.907,0.000219722271049394,"Apr",5,5,75
"214","Centropogon solanifolius",4,"2014","2300_2500","Tawny-bellied Hermit","75",1,11,42,1,"2014-04-22","FH214",2310,1.085,0.000219722271049394,"Apr",15,5,75
"215","Centropogon solanifolius",4,"2014","2300_2500","Buff-tailed Coronet","75",1,17,42,0,"2014-04-22","FH214",NA,3.46,0.000219722271049394,"Apr",4,5,75
"216","Centropogon solanifolius",4,"2014","2300_2500","Gorgeted Sunangel","75",1,19,42,0,"2014-04-22","FH214",NA,3.583,0.000219722271049394,"Apr",8,5,75
"217","Centropogon solanifolius",4,"2015","2100_2300","Tawny-bellied Hermit","236",1,11,42,6,"2015-04-28","FH920",2120,1.085,0.000988750219722271,"Apr",15,5,236
"218","Centropogon solanifolius",4,"2015","2100_2300","Green-fronted Lancebill","236",1,15,42,0,"2015-04-28","FH920",NA,1.889,0.000988750219722271,"Apr",10,5,236
"219","Centropogon solanifolius",4,"2015","2100_2300","Violet-tailed Sylph","236",1,14,42,0,"2015-04-28","FH920",NA,3.524,0.000988750219722271,"Apr",16,5,236
"220","Centropogon solanifolius",5,"2014","2100_2300","Violet-tailed Sylph","208",1,14,42,0,"2014-05-21","FH815",NA,3.524,0.000549305677623484,"May",16,5,208
"221","Centropogon solanifolius",5,"2014","2100_2300","Tawny-bellied Hermit","208",1,11,42,3,"2014-05-21","FH815",2130,1.085,0.000549305677623484,"May",15,5,208
"222","Centropogon solanifolius",5,"2014","2100_2300","Green-fronted Lancebill","208",1,15,42,0,"2014-05-21","FH815",NA,1.889,0.000549305677623484,"May",10,5,208
"223","Centropogon solanifolius",5,"2015","1900_2100","Tawny-bellied Hermit","223",1,11,42,2,"2015-05-27","FH839",2020,1.085,0.000219722271049394,"May",15,5,223
"224","Centropogon solanifolius",5,"2015","1900_2100","Green-crowned Brilliant","223",1,10,42,0,"2015-05-27","FH839",NA,2.971,0.000219722271049394,"May",9,5,223
"225","Centropogon solanifolius",5,"2015","1900_2100","Violet-tailed Sylph","223",1,14,42,1,"2015-05-27","FH839",2020,3.524,0.000219722271049394,"May",16,5,223
"226","Centropogon solanifolius",5,"2015","2300_2500","Tawny-bellied Hermit","118",1,11,42,2,"2015-05-13","FH437",2480,1.085,0.000439444542098787,"May",15,5,118
"227","Centropogon solanifolius",6,"2013","2100_2300","Green-fronted Lancebill","247",1,15,42,0,"2013-06-15","FL032",NA,1.889,0.00845930743540165,"Jun",10,5,247
"228","Centropogon solanifolius",6,"2013","2100_2300","Tawny-bellied Hermit","247",1,11,42,1,"2013-06-15","FL032",2160,1.085,0.00845930743540165,"Jun",15,5,247
"229","Centropogon solanifolius",6,"2013","2100_2300","Green-fronted Lancebill","247",2,15,42,0,"2013-06-16","FL032",NA,1.889,0.00845930743540165,"Jun",10,5,247
"230","Centropogon solanifolius",6,"2013","2100_2300","Collared Inca","247",1,16,42,0,"2013-06-15","FL032",NA,1.907,0.00845930743540165,"Jun",5,5,247
"231","Centropogon solanifolius",6,"2013","2100_2300","Violet-tailed Sylph","247",2,14,42,0,"2013-06-16","FL032",NA,3.524,0.00845930743540165,"Jun",16,5,247
"232","Centropogon solanifolius",6,"2013","2100_2300","Violet-tailed Sylph","247",1,14,42,0,"2013-06-15","FL032",NA,3.524,0.00845930743540165,"Jun",16,5,247
"233","Centropogon solanifolius",6,"2013","2100_2300","Tawny-bellied Hermit","247",2,11,42,1,"2013-06-16","FL032",2160,1.085,0.00845930743540165,"Jun",15,5,247
"234","Centropogon solanifolius",6,"2013","2100_2300","Buff-tailed Coronet","247",2,17,42,0,"2013-06-16","FL032",NA,3.46,0.00845930743540165,"Jun",4,5,247
"235","Centropogon solanifolius",6,"2013","2100_2300","Buff-tailed Coronet","247",1,17,42,0,"2013-06-15","FL032",NA,3.46,0.00845930743540165,"Jun",4,5,247
"236","Centropogon solanifolius",6,"2013","2100_2300","Collared Inca","247",2,16,42,0,"2013-06-16","FL032",NA,1.907,0.00845930743540165,"Jun",5,5,247
"237","Centropogon solanifolius",6,"2014","1700_1900","Green-crowned Brilliant","29",1,10,42,0,"2014-06-04","FH118",NA,2.971,0.000219722271049394,"Jun",9,5,29
"238","Centropogon solanifolius",6,"2014","1700_1900","Tawny-bellied Hermit","29",1,11,42,4,"2014-06-04","FH118",1800,1.085,0.000219722271049394,"Jun",15,5,29
"239","Centropogon solanifolius",6,"2014","1700_1900","Purple-bibbed Whitetip","29",1,7,42,0,"2014-06-04","FH118",NA,3.218,0.000219722271049394,"Jun",12,5,29
"240","Centropogon solanifolius",6,"2014","1700_1900","Wedge-billed Hummingbird","29",1,6,42,0,"2014-06-04","FH118",NA,3.758,0.000219722271049394,"Jun",17,5,29
"241","Centropogon solanifolius",6,"2014","1700_1900","Booted Racket-tail","29",1,8,42,0,"2014-06-04","FH118",NA,3.856,0.000219722271049394,"Jun",2,5,29
"242","Centropogon solanifolius",6,"2014","2100_2300","Green-fronted Lancebill","109",1,15,42,0,"2014-06-18","FH418",NA,1.889,0.00153805589734575,"Jun",10,5,109
"243","Centropogon solanifolius",6,"2014","2100_2300","Buff-tailed Coronet","109",1,17,42,0,"2014-06-18","FH418",NA,3.46,0.00153805589734575,"Jun",4,5,109
"244","Centropogon solanifolius",6,"2014","2100_2300","Tawny-bellied Hermit","109",1,11,42,2,"2014-06-18","FH418",2240,1.085,0.00153805589734575,"Jun",15,5,109
"245","Centropogon solanifolius",6,"2014","2100_2300","Collared Inca","109",1,16,42,0,"2014-06-18","FH418",NA,1.907,0.00153805589734575,"Jun",5,5,109
"246","Centropogon solanifolius",6,"2015","2100_2300","Green-fronted Lancebill","224",1,15,42,0,"2015-06-09","FH840",NA,1.889,0.00197750043944454,"Jun",10,5,224
"247","Centropogon solanifolius",6,"2015","2100_2300","Violet-tailed Sylph","224",1,14,42,0,"2015-06-09","FH840",NA,3.524,0.00197750043944454,"Jun",16,5,224
"248","Centropogon solanifolius",6,"2015","2100_2300","Tawny-bellied Hermit","224",1,11,42,2,"2015-06-09","FH840",2130,1.085,0.00197750043944454,"Jun",15,5,224
"249","Centropogon solanifolius",7,"2013","1500_1700","Purple-bibbed Whitetip","255",1,7,42,0,"2013-07-04","FL050",NA,3.218,0.00120847249077166,"Jul",12,5,255
"250","Centropogon solanifolius",7,"2013","1500_1700","Tawny-bellied Hermit","255",1,11,42,1,"2013-07-04","FL050",1600,1.085,0.00120847249077166,"Jul",15,5,255
"251","Centropogon solanifolius",7,"2013","1500_1700","Wedge-billed Hummingbird","255",2,6,42,0,"2013-07-05","FL050",NA,3.758,0.00120847249077166,"Jul",17,5,255
"252","Centropogon solanifolius",7,"2013","1500_1700","Wedge-billed Hummingbird","255",1,6,42,1,"2013-07-04","FL050",1600,3.758,0.00120847249077166,"Jul",17,5,255
"253","Centropogon solanifolius",7,"2013","1500_1700","Purple-bibbed Whitetip","255",2,7,42,0,"2013-07-05","FL050",NA,3.218,0.00120847249077166,"Jul",12,5,255
"254","Centropogon solanifolius",7,"2013","1500_1700","Tawny-bellied Hermit","255",2,11,42,2,"2013-07-05","FL050",1600,1.085,0.00120847249077166,"Jul",15,5,255
"255","Centropogon solanifolius",7,"2013","1500_1700","Booted Racket-tail","255",1,8,42,0,"2013-07-04","FL050",NA,3.856,0.00120847249077166,"Jul",2,5,255
"256","Centropogon solanifolius",7,"2013","1500_1700","Booted Racket-tail","255",2,8,42,0,"2013-07-05","FL050",NA,3.856,0.00120847249077166,"Jul",2,5,255
"257","Centropogon solanifolius",7,"2013","1900_2100","Fawn-breasted Brilliant","279",3,12,42,0,"2013-07-31","FL087",NA,3.08,0.00417472314993848,"Jul",7,5,279
"258","Centropogon solanifolius",7,"2013","1900_2100","Tawny-bellied Hermit","279",1,11,42,0,"2013-07-29","FL087",NA,1.085,0.00417472314993848,"Jul",15,5,279
"259","Centropogon solanifolius",7,"2013","1900_2100","Brown Inca","279",1,13,42,0,"2013-07-29","FL087",NA,1.792,0.00417472314993848,"Jul",3,5,279
"260","Centropogon solanifolius",7,"2013","1900_2100","Violet-tailed Sylph","279",2,14,42,1,"2013-07-30","FL087",1990,3.524,0.00417472314993848,"Jul",16,5,279
"261","Centropogon solanifolius",7,"2013","1900_2100","Green-crowned Brilliant","279",3,10,42,0,"2013-07-31","FL087",NA,2.971,0.00417472314993848,"Jul",9,5,279
"262","Centropogon solanifolius",7,"2013","1900_2100","Fawn-breasted Brilliant","279",1,12,42,0,"2013-07-29","FL087",NA,3.08,0.00417472314993848,"Jul",7,5,279
"263","Centropogon solanifolius",7,"2013","1900_2100","Fawn-breasted Brilliant","279",2,12,42,1,"2013-07-30","FL087",1990,3.08,0.00417472314993848,"Jul",7,5,279
"264","Centropogon solanifolius",7,"2013","1900_2100","Brown Inca","279",2,13,42,1,"2013-07-30","FL087",1990,1.792,0.00417472314993848,"Jul",3,5,279
"265","Centropogon solanifolius",7,"2013","1900_2100","Tawny-bellied Hermit","279",2,11,42,4,"2013-07-30","FL087",1990,1.085,0.00417472314993848,"Jul",15,5,279
"266","Centropogon solanifolius",7,"2013","1900_2100","Violet-tailed Sylph","279",1,14,42,1,"2013-07-29","FL087",1990,3.524,0.00417472314993848,"Jul",16,5,279
"267","Centropogon solanifolius",7,"2013","1900_2100","Green-crowned Brilliant","279",2,10,42,0,"2013-07-30","FL087",NA,2.971,0.00417472314993848,"Jul",9,5,279
"268","Centropogon solanifolius",7,"2013","1900_2100","Green-crowned Brilliant","279",1,10,42,0,"2013-07-29","FL087",NA,2.971,0.00417472314993848,"Jul",9,5,279
"269","Centropogon solanifolius",7,"2013","1900_2100","Tawny-bellied Hermit","279",3,11,42,2,"2013-07-31","FL087",1990,1.085,0.00417472314993848,"Jul",15,5,279
"270","Centropogon solanifolius",7,"2013","1900_2100","Violet-tailed Sylph","279",3,14,42,0,"2013-07-31","FL087",NA,3.524,0.00417472314993848,"Jul",16,5,279
"271","Centropogon solanifolius",7,"2013","1900_2100","Brown Inca","279",3,13,42,0,"2013-07-31","FL087",NA,1.792,0.00417472314993848,"Jul",3,5,279
"272","Centropogon solanifolius",7,"2014","1300_1500","Tawny-bellied Hermit","338",1,11,42,1,"2014-07-06","NF102",1400,1.085,0,NA,15,5,338
"273","Centropogon solanifolius",7,"2014","1300_1500","Wedge-billed Hummingbird","338",1,6,42,0,"2014-07-06","NF102",NA,3.758,0,NA,17,5,338
"274","Centropogon solanifolius",7,"2014","1700_1900","Booted Racket-tail","30",1,8,42,0,"2014-07-22","FH1201",NA,3.856,0,NA,2,5,30
"275","Centropogon solanifolius",7,"2014","1700_1900","Tawny-bellied Hermit","30",1,11,42,2,"2014-07-22","FH1201",1890,1.085,0,NA,15,5,30
"276","Centropogon solanifolius",7,"2014","1700_1900","Purple-bibbed Whitetip","30",1,7,42,0,"2014-07-22","FH1201",NA,3.218,0,NA,12,5,30
"277","Centropogon solanifolius",7,"2014","1700_1900","Green-crowned Brilliant","30",1,10,42,0,"2014-07-22","FH1201",NA,2.971,0,NA,9,5,30
"278","Centropogon solanifolius",7,"2014","1700_1900","Wedge-billed Hummingbird","30",1,6,42,0,"2014-07-22","FH1201",NA,3.758,0,NA,17,5,30
"279","Centropogon solanifolius",8,"2014","2100_2300","Green-crowned Brilliant","165",1,10,42,2,"2014-08-01","FH622",2110,2.971,0.000878889084197574,"Aug",9,5,165
"280","Centropogon solanifolius",8,"2014","2100_2300","Tawny-bellied Hermit","165",1,11,42,1,"2014-08-01","FH622",2110,1.085,0.000878889084197574,"Aug",15,5,165
"281","Centropogon solanifolius",8,"2014","2100_2300","Green-fronted Lancebill","165",1,15,42,0,"2014-08-01","FH622",NA,1.889,0.000878889084197574,"Aug",10,5,165
"282","Centropogon solanifolius",8,"2014","2100_2300","Violet-tailed Sylph","165",1,14,42,1,"2014-08-01","FH622",2110,3.524,0.000878889084197574,"Aug",16,5,165
"283","Centropogon solanifolius",8,"2014","2100_2300","Collared Inca","165",1,16,42,1,"2014-08-01","FH622",2110,1.907,0.000878889084197574,"Aug",5,5,165
"284","Centropogon solanifolius",9,"2014","2100_2300","Green-crowned Brilliant","31",1,10,42,2,"2014-09-10","FH1203",2110,2.971,0.000219722271049394,"Sep",9,5,31
"285","Centropogon solanifolius",9,"2014","2100_2300","Violet-tailed Sylph","31",1,14,42,1,"2014-09-10","FH1203",2110,3.524,0.000219722271049394,"Sep",16,5,31
"286","Centropogon solanifolius",9,"2014","2100_2300","Green-fronted Lancebill","31",1,15,42,0,"2014-09-10","FH1203",NA,1.889,0.000219722271049394,"Sep",10,5,31
"287","Centropogon solanifolius",9,"2014","2100_2300","Tawny-bellied Hermit","31",1,11,42,0,"2014-09-10","FH1203",NA,1.085,0.000219722271049394,"Sep",15,5,31
"288","Centropogon solanifolius",10,"2013","1700_1900","Booted Racket-tail","203",1,8,42,0,"2013-10-22","FH801",NA,3.856,0,NA,2,5,203
"289","Centropogon solanifolius",10,"2013","1700_1900","Green-crowned Brilliant","203",1,10,42,0,"2013-10-22","FH801",NA,2.971,0,NA,9,5,203
"290","Centropogon solanifolius",10,"2013","1700_1900","Purple-bibbed Whitetip","203",1,7,42,0,"2013-10-22","FH801",NA,3.218,0,NA,12,5,203
"291","Centropogon solanifolius",10,"2013","1700_1900","Tawny-bellied Hermit","203",1,11,42,3,"2013-10-22","FH801",1860,1.085,0,NA,15,5,203
"292","Centropogon solanifolius",10,"2013","1700_1900","Wedge-billed Hummingbird","203",1,6,42,0,"2013-10-22","FH801",NA,3.758,0,NA,17,5,203
"293","Centropogon solanifolius",10,"2014","1300_1500","Crowned Woodnymph","345",1,2,42,0,"2014-10-07","NF133",NA,3.079,0,NA,6,5,345
"294","Centropogon solanifolius",10,"2014","1300_1500","Crowned Woodnymph","345",2,2,42,1,"2014-10-09","NF133",1366,3.079,0,NA,6,5,345
"295","Centropogon solanifolius",10,"2014","1300_1500","Wedge-billed Hummingbird","347",1,6,42,1,"2014-10-07","NF137",1400,3.758,0,NA,17,5,347
"296","Centropogon solanifolius",10,"2014","1300_1500","White-whiskered Hermit","345",2,3,42,0,"2014-10-09","NF133",NA,0.928,0,NA,18,5,345
"297","Centropogon solanifolius",10,"2014","1300_1500","White-whiskered Hermit","345",1,3,42,3,"2014-10-07","NF133",1366,0.928,0,NA,18,5,345
"298","Centropogon solanifolius",10,"2014","1300_1500","Wedge-billed Hummingbird","345",1,6,42,0,"2014-10-07","NF133",NA,3.758,0,NA,17,5,345
"299","Centropogon solanifolius",10,"2014","1300_1500","Wedge-billed Hummingbird","345",2,6,42,0,"2014-10-09","NF133",NA,3.758,0,NA,17,5,345
"300","Centropogon solanifolius",10,"2014","1300_1500","Tawny-bellied Hermit","347",1,11,42,1,"2014-10-07","NF137",1400,1.085,0,NA,15,5,347
"301","Centropogon solanifolius",10,"2014","2100_2300","Buff-tailed Coronet","167",1,17,42,0,"2014-10-07","FH625",NA,3.46,0.000659166813148181,"Oct",4,5,167
"302","Centropogon solanifolius",10,"2014","2100_2300","Tawny-bellied Hermit","167",1,11,42,4,"2014-10-07","FH625",2270,1.085,0.000659166813148181,"Oct",15,5,167
"303","Centropogon solanifolius",10,"2014","2100_2300","Hoary Puffleg","167",1,18,42,0,"2014-10-07","FH625",NA,3.398,0.000659166813148181,"Oct",11,5,167
